Date,Open,High,Low,Close,Volume
2025-09-05,133.2941979846697,133.50165872739413,127.41633454230748,129.95518493652344,4520500
2025-09-08,130.99246057889647,133.04723091472465,129.56002725969904,132.81015014648438,3249900
2025-09-09,131.28881314429069,133.72886990594597,130.8936684765242,132.79039001464844,3932300
2025-09-10,133.2546822525241,135.75400899994756,131.13075346004703,132.01983642578125,2641100
2025-09-11,132.2569301148367,136.79128029968413,132.10873957374022,134.74636840820312,2758300
2025-09-12,134.84516308653147,136.65297916973455,134.62782901704466,136.3566131591797,2307000
2025-09-15,137.00860817958207,137.84829424599894,136.30720916052732,136.8011474609375,2392500
2025-09-16,137.07775776247806,138.53982604945608,136.73200998118833,138.3521270751953,2536300
2025-09-17,139.13255457826378,142.00727947082936,134.716744403771,137.13705444335938,5066500
2025-09-18,139.01401964384627,142.2937626668527,138.30274716679847,141.7504425048828,3841200
2025-09-19,143.1136880816316,143.61751482958724,141.91836575457958,142.99514770507812,5989900
2025-09-22,140.37727060446664,142.32338870841886,138.0755163222846,142.2147216796875,2806000
2025-09-23,142.115926431483,146.41319561513993,141.63186147720748,143.13343811035156,3058800
2025-09-24,143.73604932206524,144.7239259497083,135.45763835880004,135.49716186523438,3265100
2025-09-25,133.5905619596368,135.28971109004087,133.13614711883235,134.4796600341797,2721700
2025-09-26,134.61795867712215,137.7198908326149,134.5488000744708,135.9614715576172,2893300
2025-09-29,137.01848495213514,137.68036048241254,134.2623157992605,136.7616424560547,2829300
2025-09-30,136.03061378401293,136.42577349437605,128.5820303608375,131.65432739257812,4515000
2025-10-01,129.80699093856538,132.1779040370582,128.33506431880895,128.37457275390625,3872600
2025-10-02,127.91026063619148,129.05620113399294,125.09481377438684,125.6875457763672,4688500
2025-10-03,124.37367329638926,127.05081814691124,123.66240089359802,124.3637924194336,3431300
2025-10-06,125.59863909343294,125.94439442020202,122.75355700000348,125.16397094726562,4600000
2025-10-07,125.0454239870364,126.11233254223818,123.5636090615563,124.5218505859375,3372600
2025-10-08,123.48458251012698,124.57124532883594,122.28925265585704,123.2870101928711,4041900
2025-10-09,123.8204632908542,124.28476655074776,121.16308006439088,122.04228973388672,4893700
2025-10-10,121.50883059491724,121.90398277089876,116.70774936845868,116.78678131103516,5504400
2025-10-13,119.0391366932744,121.1433112509999,117.55732171369009,120.95561981201172,3705500
2025-10-14,119.50343962293026,127.11008681740452,119.10828745533014,126.0925750732422,5283500
2025-10-15,128.37457034853134,128.40420544274954,124.59100842762328,126.15184783935548,3777400
2025-10-16,126.26051697420344,126.41858086186164,118.11053430512747,119.37501525878906,5290000
2025-10-17,120.08628825983295,121.55822995738514,118.77241798760394,119.9084701538086,3350300
2025-10-20,121.0346504595428,124.51198067833624,120.52095788969208,123.67228698730467,2943600
2025-10-21,123.3462808069024,125.75670227763776,122.9412477571572,124.45270538330078,3604900
2025-10-22,124.70954757871552,126.35930733068844,123.8797348011586,124.99603271484376,2576100
2025-10-23,125.59863951098352,125.8851246503734,121.04452744881137,121.5582275390625,3346000
2025-10-24,123.25736604838772,125.2034842507518,122.8424596651052,123.48458099365234,2453100
2025-10-27,125.35166708835288,126.41857567557304,124.67991066716615,124.83797454833984,1843700
2025-10-28,124.96639453096172,125.25287966000624,122.72391788209694,122.96100616455078,2004800
2025-10-29,122.37815122612706,124.03778422552212,121.34088531206788,123.36602783203124,2991300
2025-10-30,123.22773092055286,124.46257673014568,121.70639997870644,121.953369140625,4091500
2025-10-31,121.01489361440962,123.32652143390304,120.45180420682269,122.80294799804688,3055700
2025-11-03,122.8325750499954,123.12894105012084,121.3902760923127,122.44730377197266,4761000
2025-11-04,130.64669100208425,132.671841211962,127.70282271472452,128.9277801513672,6684400
2025-11-05,129.79711989071393,134.21292997557913,128.2263995447692,132.12850952148438,5483900
2025-11-06,132.53353740928264,135.25019824654277,127.28791471350864,127.41632843017578,4095700
2025-11-07,126.23087803328896,131.0418325295572,125.45045456978306,130.76522827148438,4214600
2025-11-10,133.43250659760216,134.10425548541934,128.18686891441132,129.3328094482422,2875700
2025-11-11,129.41184524318064,132.5532858541169,128.9574153373348,131.26905822753906,2133800
2025-11-12,132.0494765742787,135.36874288656972,131.82226915412548,131.9605712890625,2936600
2025-11-13,131.88153502864623,133.08674576814548,127.050818730549,127.1496124267578,4868400
2025-11-14,124.61075674001854,130.5380164836195,124.06742158209492,129.01669311523438,3498400
2025-11-17,128.92743865129677,129.1654639858805,122.59015977213735,123.31413269042967,4110200
2025-11-18,122.01494606510916,124.9703630567192,121.47940039952418,123.29430389404295,2859500
2025-11-19,123.62157137761233,126.4183045448091,123.16536753518422,126.15052795410156,2819600
2025-11-20,130.7324301231558,131.58532019016636,125.64475019893754,125.71417236328124,3965700
2025-11-21,126.70592477947922,129.68116586662032,124.91085294662838,128.94728088378906,3214200
2025-11-24,128.82826456432576,129.91919515697083,127.92578394629864,129.02662658691406,3577100
2025-11-25,129.1257796551735,129.99852404270752,126.3191343688894,129.5423126220703,3437800
2025-11-26,129.91919389742162,131.22831059590402,129.19522094726562,129.19522094726562,2637800
2025-11-28,130.60349296312918,132.05143874636636,129.2249617751943,130.76217651367188,1392300
2025-12-01,129.11587283710875,131.22830416389527,127.97535180577516,130.30596923828125,2755500
2025-12-02,130.47456615693,132.3688113970979,129.92910088713072,130.9902801513672,1588400
2025-12-03,130.9307850787977,134.44157196811253,129.99853804314918,133.39031982421875,4833300
2025-12-04,134.13411047340966,135.7209156153475,132.9241749575835,135.62173461914062,2680200
2025-12-05,135.17546819151534,137.4961585323709,134.8283497920048,136.99037170410156,1976900
2025-12-08,136.7721775394334,136.782089586617,134.1242081833621,136.24655151367188,2556200
2025-12-09,136.67299630142674,144.7855150881122,136.37546842456948,142.7028350830078,5025800
2025-12-10,141.93918752046352,148.36573535376925,141.93918752046352,147.8500213623047,5073700
2025-12-11,147.8500195270237,149.73433755255462,146.78884028207654,149.08970642089844,4427500
2025-12-12,150.60708503676497,150.60708503676497,145.71775195860386,146.82852172851562,3744200
2025-12-15,148.2467060840925,148.32604785739687,145.31113613631018,145.6185760498047,2585700
