Date,Open,High,Low,Close,Volume
2025-10-13,18.350000381469727,20.0,18.25,19.25,8285097.0
2025-10-14,19.64999961853028,19.700000762939453,18.299999237060547,18.5,4546126.0
2025-10-15,18.600000381469727,18.700000762939453,17.799999237060547,18.100000381469727,1898554.0
2025-10-16,18.39999961853028,18.75,18.14999961853028,18.350000381469727,1184227.0
2025-10-17,18.549999237060547,18.799999237060547,18.14999961853028,18.200000762939453,715910.0
2025-10-20,18.39999961853028,18.549999237060547,18.100000381469727,18.14999961853028,461076.0
2025-10-21,18.350000381469727,19.950000762939453,18.25,19.299999237060547,4650867.0
2025-10-22,19.549999237060547,19.799999237060547,19.100000381469727,19.14999961853028,3975650.0
2025-10-23,19.14999961853028,19.700000762939453,18.89999961853028,19.100000381469727,2544321.0
2025-10-27,19.64999961853028,21.0,19.25,19.549999237060547,7021995.0
2025-10-28,19.89999961853028,19.950000762939453,19.299999237060547,19.350000381469727,1580750.0
2025-10-29,19.600000381469727,19.64999961853028,19.049999237060547,19.100000381469727,1127260.0
2025-10-30,19.39999961853028,20.200000762939453,19.25,19.850000381469727,2721503.0
2025-10-31,19.799999237060547,20.14999961853028,19.549999237060547,19.549999237060547,1397061.0
2025-11-03,19.549999237060547,20.25,19.549999237060547,20.14999961853028,2345235.0
2025-11-04,20.25,20.299999237060547,19.64999961853028,19.850000381469727,1851171.0
2025-11-05,19.5,20.0,19.299999237060547,20.0,1124014.0
2025-11-06,20.100000381469727,20.5,20.049999237060547,20.25,1935526.0
2025-11-07,20.200000762939453,20.450000762939453,19.5,19.5,1719376.0
2025-11-10,19.5,19.700000762939453,18.100000381469727,18.64999961853028,3788817.0
2025-11-11,18.25,19.100000381469727,18.25,18.75,1678324.0
2025-11-12,19.0,19.39999961853028,18.799999237060547,19.25,941179.0
2025-11-13,19.25,19.799999237060547,19.25,19.549999237060547,1243262.0
2025-11-14,19.299999237060547,20.450000762939453,19.25,20.049999237060547,2495859.0
2025-11-17,20.200000762939453,20.700000762939453,20.0,20.049999237060547,1476577.0
2025-11-18,19.799999237060547,20.049999237060547,19.600000381469727,19.799999237060547,776000.0
2025-11-19,19.89999961853028,20.14999961853028,19.100000381469727,19.14999961853028,1039272.0
2025-11-20,19.700000762939453,19.700000762939453,18.75,19.549999237060547,1074261.0
2025-11-21,19.200000762939453,20.5,19.200000762939453,20.100000381469727,2526858.0
2025-11-24,20.350000381469727,21.950000762939453,19.89999961853028,20.600000381469727,5891618.0
2025-11-25,20.75,21.39999961853028,20.39999961853028,20.950000762939453,3303108.0
2025-11-26,21.299999237060547,21.39999961853028,20.25,20.25,2370418.0
2025-11-27,20.25,21.299999237060547,20.200000762939453,21.0,2728433.0
2025-11-28,21.25,22.299999237060547,21.100000381469727,21.549999237060547,4121649.0
2025-12-01,21.850000381469727,21.850000381469727,21.299999237060547,21.600000381469727,1465489.0
2025-12-02,21.799999237060547,23.75,21.5,22.600000381469727,12251207.0
2025-12-03,23.100000381469727,23.299999237060547,21.950000762939453,22.25,4349780.0
2025-12-04,22.350000381469727,22.89999961853028,22.200000762939453,22.299999237060547,1928948.0
2025-12-05,22.25,23.100000381469727,22.100000381469727,22.549999237060547,2151148.0
2025-12-08,22.549999237060547,23.0,21.950000762939453,22.799999237060547,2184620.0
2025-12-09,22.75,23.600000381469727,22.14999961853028,23.350000381469727,3284074.0
2025-12-10,23.350000381469727,23.700000762939453,23.0,23.39999961853028,2609855.0
2025-12-11,23.39999961853028,24.64999961853028,23.350000381469727,24.25,5231536.0
2025-12-12,24.350000381469727,24.75,24.14999961853028,24.5,1945137.0
2025-12-15,24.0,26.64999961853028,23.799999237060547,26.14999961853028,6254623.0
2025-12-16,26.5,27.799999237060547,26.299999237060547,27.299999237060547,6347904.0
2025-12-17,27.39999961853028,28.0,26.5,27.049999237060547,4796783.0
2025-12-18,27.25,29.450000762939453,27.25,28.39999961853028,6275966.0
2025-12-19,28.700000762939453,29.5,28.5,28.600000381469727,4530500.0
2025-12-22,28.799999237060547,29.0,27.25,27.799999237060547,4878118.0
2025-12-23,28.0,28.049999237060547,26.64999961853028,27.350000381469727,4593860.0
2025-12-24,27.89999961853028,28.100000381469727,27.5,27.75,1810641.0
2025-12-26,27.850000381469727,28.450000762939453,26.5,27.200000762939453,3514287.0
2025-12-29,27.299999237060547,28.0,26.75,26.75,2357818.0
2025-12-30,26.75,26.950000762939453,26.200000762939453,26.950000762939453,1945024.0
2025-12-31,27.0,27.450000762939453,26.5,27.0,1395381.0
2026-01-02,26.799999237060547,28.0,26.75,26.799999237060547,2120084.0
2026-01-05,27.200000762939453,28.200000762939453,26.25,27.5,4518348.0
2026-01-06,27.5,28.14999961853028,27.14999961853028,27.75,2730561.0
2026-01-07,27.700000762939453,28.049999237060547,27.200000762939453,27.700000762939453,2523390.0
2026-01-08,28.049999237060547,30.450000762939453,27.799999237060547,30.450000762939453,12164575.0
2026-01-09,31.950000762939453,33.45000076293945,29.14999961853028,33.45000076293945,19704542.0
2026-01-12,33.79999923706055,35.95000076293945,32.79999923706055,34.349998474121094,26478711.0
2026-01-13,35.20000076293945,35.20000076293945,32.099998474121094,32.75,12608397.0
2026-01-14,32.5,32.75,31.100000381469727,31.299999237060547,6308439.0
2026-01-15,31.39999961853028,31.75,30.600000381469727,31.350000381469727,4841069.0
2026-01-16,31.39999961853028,32.45000076293945,30.75,30.950000762939453,5126743.0
2026-01-19,31.25,32.70000076293945,30.600000381469727,32.0,5198804.0
2026-01-20,32.20000076293945,34.0,32.0,33.599998474121094,8244919.0
2026-01-21,33.25,34.0,32.5,33.599998474121094,4773763.0
2026-01-22,34.349998474121094,35.400001525878906,32.900001525878906,33.29999923706055,9028019.0
2026-01-23,33.54999923706055,33.599998474121094,30.0,30.299999237060547,8363146.0
2026-01-26,30.450000762939453,30.600000381469727,29.299999237060547,29.64999961853028,3903235.0
2026-01-27,29.75,30.200000762939453,28.799999237060547,28.799999237060547,3098102.0
2026-01-28,29.0,29.200000762939453,27.25,27.350000381469727,5472784.0
2026-01-29,27.5,27.5,26.14999961853028,26.39999961853028,3485015.0
2026-01-30,26.14999961853028,27.14999961853028,26.14999961853028,26.549999237060547,2543927.0
2026-02-02,26.600000381469727,26.89999961853028,25.0,25.100000381469727,3610265.0
2026-02-03,25.850000381469727,26.049999237060547,25.100000381469727,25.350000381469727,1338758.0
2026-02-04,25.39999961853028,26.14999961853028,25.200000762939453,26.0,1279553.0
2026-02-05,26.200000762939453,26.25,25.200000762939453,25.299999237060547,1282638.0
2026-02-06,25.75,25.75,24.64999961853028,25.549999237060547,1408010.0
2026-02-09,26.14999961853028,26.14999961853028,24.700000762939453,24.700000762939453,1245974.0
2026-02-10,24.700000762939453,24.75,24.049999237060547,24.350000381469727,1797101.0
2026-02-11,24.450000762939453,24.5,24.0,24.100000381469727,1670810.0
2026-02-23,24.450000762939453,24.450000762939453,23.450000762939453,24.25,1404120.0
2026-02-24,24.64999961853028,25.950000762939453,24.64999961853028,25.39999961853028,1644397.0
2026-02-25,25.64999961853028,25.700000762939453,24.450000762939453,24.450000762939453,1475720.0
2026-02-26,24.89999961853028,24.950000762939453,24.299999237060547,24.799999237060547,962442.0
2026-03-02,23.5,25.700000762939453,23.049999237060547,25.299999237060547,1269460.0
2026-03-03,25.299999237060547,25.549999237060547,23.700000762939453,23.89999961853028,1797480.0
2026-03-04,23.549999237060547,23.89999961853028,23.0,23.049999237060547,1433317.0
2026-03-05,23.700000762939453,24.0,23.299999237060547,23.450000762939453,517586.0
2026-03-06,23.5,24.200000762939453,23.450000762939453,23.600000381469727,513012.0
2026-03-09,21.799999237060547,22.75,21.549999237060547,22.64999961853028,1698100.0
2026-03-10,23.200000762939453,23.549999237060547,22.700000762939453,23.200000762939453,738506.0
2026-03-11,23.25,23.600000381469727,23.200000762939453,23.25,728006.0
2026-03-12,23.25,23.25,22.200000762939453,22.549999237060547,959280.0
2026-03-13,22.049999237060547,22.549999237060547,22.049999237060547,22.5,444016.0
2026-03-16,22.600000381469727,22.64999961853028,22.0,22.39999961853028,532835.0
2026-03-17,23.0,23.450000762939453,22.700000762939453,23.25,808783.0
2026-03-18,23.25,23.39999961853028,22.450000762939453,22.700000762939453,1024115.0
2026-03-19,22.39999961853028,22.89999961853028,22.25,22.39999961853028,705211.0
2026-03-20,23.25,23.950000762939453,22.75,22.950000762939453,1083254.0
2026-03-23,22.049999237060547,22.700000762939453,21.950000762939453,22.100000381469727,805002.0
2026-03-24,22.600000381469727,22.64999961853028,21.850000381469727,22.0,838020.0
2026-03-25,22.450000762939453,22.600000381469727,21.75,21.799999237060547,717345.0
2026-03-26,22.14999961853028,22.64999961853028,21.75,21.75,832132.0
2026-03-27,21.549999237060547,21.700000762939453,21.200000762939453,21.549999237060547,867090.0
2026-03-30,21.14999961853028,22.350000381469727,21.100000381469727,21.600000381469727,1051001.0
2026-03-31,21.5,21.75,20.850000381469727,20.89999961853028,695057.0
2026-04-01,21.299999237060547,21.64999961853028,21.100000381469727,21.200000762939453,761001.0
2026-04-02,21.200000762939453,21.39999961853028,21.0,21.14999961853028,494412.0
2026-04-07,21.200000762939453,21.39999961853028,20.64999961853028,20.799999237060547,672181.0
2026-04-08,20.950000762939453,21.39999961853028,20.950000762939453,21.25,654045.0
2026-04-09,21.549999237060547,21.64999961853028,21.0,21.100000381469727,795100.0
2026-04-10,21.5,22.39999961853028,21.5,22.14999961853028,1135006.0
2026-04-13,22.100000381469727,22.100000381469727,21.299999237060547,21.64999961853028,755005.0
2026-04-14,21.850000381469727,22.5,21.600000381469727,22.100000381469727,913055.0
2026-04-15,23.200000762939453,23.5,22.5,22.950000762939453,2069142.0
2026-04-16,23.049999237060547,23.549999237060547,22.89999961853028,23.14999961853028,813410.0
2026-04-17,23.799999237060547,25.450000762939453,23.700000762939453,25.450000762939453,6460089.0
2026-04-20,26.600000381469727,27.5,24.799999237060547,25.200000762939453,7555296.0
2026-04-21,25.5,26.89999961853028,25.0,26.200000762939453,6152281.0
2026-04-22,26.549999237060547,27.0,26.049999237060547,26.75,3218696.0
2026-04-23,27.700000762939453,28.25,26.450000762939453,27.39999961853028,6641950.0
2026-04-24,28.89999961853028,30.049999237060547,26.799999237060547,27.14999961853028,8960289.0
2026-04-27,27.25,27.799999237060547,26.299999237060547,26.799999237060547,3338115.0
2026-04-28,26.64999961853028,26.700000762939453,25.549999237060547,25.950000762939453,2692949.0
2026-04-29,25.950000762939453,26.200000762939453,25.299999237060547,25.39999961853028,1666223.0
2026-04-30,25.450000762939453,26.100000381469727,25.200000762939453,25.299999237060547,1444270.0
2026-05-04,25.39999961853028,25.5,24.5,24.549999237060547,2912859.0
2026-05-05,24.700000762939453,25.950000762939453,24.700000762939453,25.5,1813659.0
2026-05-06,25.950000762939453,26.049999237060547,25.0,25.100000381469727,1822125.0
2026-05-07,25.200000762939453,25.450000762939453,24.700000762939453,24.799999237060547,1532066.0
2026-05-08,24.700000762939453,25.049999237060547,23.850000381469727,24.200000762939453,1610129.0
2026-05-11,24.200000762939453,24.200000762939453,23.799999237060547,23.89999961853028,1171229.0
2026-05-12,24.0,24.5,23.75,23.89999961853028,1028965.0
2026-05-13,23.75,23.75,22.799999237060547,22.89999961853028,1494574.0
2026-05-14,23.25,23.350000381469727,22.200000762939453,22.299999237060547,1399256.0
2026-05-15,22.64999961853028,22.64999961853028,21.700000762939453,21.799999237060547,1216191.0
2026-05-18,21.950000762939453,22.14999961853028,21.64999961853028,22.14999961853028,667021.0
2026-05-19,22.14999961853028,22.5,21.64999961853028,21.64999961853028,837568.0
2026-05-20,21.75,21.850000381469727,21.549999237060547,21.549999237060547,484013.0
2026-05-21,22.0,22.450000762939453,22.0,22.350000381469727,761565.0
2026-05-22,22.75,22.75,22.100000381469727,22.39999961853028,860183.0
2026-05-25,22.850000381469727,22.950000762939453,22.200000762939453,22.299999237060547,858305.0
2026-05-26,23.0,23.299999237060547,22.100000381469727,22.89999961853028,1407626.0
2026-05-27,23.200000762939453,23.39999961853028,22.200000762939453,22.350000381469727,1589392.0
2026-05-28,22.39999961853028,24.549999237060547,22.39999961853028,24.549999237060547,3000605.0
2026-05-29,25.25,26.5,25.0,25.549999237060547,8191010.0
2026-06-01,25.5,26.14999961853028,24.75,24.89999961853028,2977444.0
2026-06-02,25.200000762939453,25.25,23.600000381469727,23.799999237060547,1909120.0
2026-06-03,23.850000381469727,24.700000762939453,23.600000381469727,24.39999961853028,1010154.0
2026-06-04,24.350000381469727,24.350000381469727,23.799999237060547,23.89999961853028,669000.0
2026-06-05,24.0,24.14999961853028,23.350000381469727,23.5,982000.0
2026-06-08,21.200000762939453,22.600000381469727,21.200000762939453,22.39999961853028,1209305.0
2026-06-09,22.799999237060547,22.799999237060547,22.200000762939453,22.350000381469727,715939.0
2026-06-12,22.799999237060547,22.799999237060547,22.100000381469727,22.200000762939453,578131.0
2026-06-15,22.700000762939453,22.799999237060547,22.25,22.299999237060547,717128.0
2026-06-16,22.700000762939453,22.850000381469727,22.25,22.299999237060547,543151.0
2026-06-17,22.200000762939453,22.350000381469727,21.850000381469727,22.0,675156.0
2026-06-18,22.600000381469727,24.200000762939453,22.39999961853028,24.200000762939453,4524943.0
2026-06-22,25.75,26.200000762939453,25.200000762939453,25.350000381469727,5929686.0
2026-06-23,25.200000762939453,25.549999237060547,23.75,24.299999237060547,2393276.0
2026-06-24,24.0,24.600000381469727,23.89999961853028,24.200000762939453,1098354.0
2026-06-25,24.5,24.5,23.39999961853028,23.39999961853028,1141215.0
2026-06-26,23.450000762939453,23.850000381469727,22.700000762939453,22.89999961853028,1096080.0
2026-06-29,22.89999961853028,23.100000381469727,22.600000381469727,22.64999961853028,648031.0
2026-06-30,23.100000381469727,23.100000381469727,22.75,22.89999961853028,520172.0
2026-07-01,23.0,25.14999961853028,23.0,25.14999961853028,3018305.0
2026-07-02,25.14999961853028,25.850000381469727,24.549999237060547,25.14999961853028,4029482.0
2026-07-03,25.0,26.0,25.0,25.5,2669457.0
2026-07-06,25.64999961853028,27.14999961853028,25.600000381469727,26.799999237060547,4510390.0
2026-07-07,26.600000381469727,27.0,25.64999961853028,25.799999237060547,2210142.0
2026-07-08,26.39999961853028,26.5,25.200000762939453,25.700000762939453,1257236.0
2026-07-09,25.799999237060547,25.850000381469727,25.200000762939453,25.700000762939453,785020.0
2026-07-10,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,0.0
2026-07-13,25.75,26.0,25.200000762939453,25.200000762939453,815205.0
2026-07-14,25.299999237060547,25.450000762939453,23.5,24.600000381469727,1234074.0
2026-07-15,25.200000762939453,25.799999237060547,24.299999237060547,25.450000762939453,1078026.0
2026-07-16,25.450000762939453,25.850000381469727,25.049999237060547,25.299999237060547,645025.0
2026-07-17,24.700000762939453,25.0,23.299999237060547,23.64999961853028,1300000.0
2026-07-20,23.64999961853028,24.39999961853028,23.299999237060547,24.100000381469727,713649.0
2026-07-21,24.600000381469727,25.100000381469727,24.14999961853028,24.64999961853028,741005.0
2026-07-22,24.850000381469727,25.100000381469727,24.25,24.25,750005.0
2026-07-23,24.549999237060547,24.64999961853028,23.89999961853028,23.950000762939453,414175.0
2026-07-24,24.0,24.350000381469727,23.700000762939453,24.14999961853028,420005.0
2026-07-27,24.600000381469727,25.89999961853028,24.5,25.89999961853028,2838052.0
2026-07-28,24.950000762939453,25.89999961853028,24.89999961853028,25.600000381469727,1742058.0
2026-07-29,25.450000762939453,26.39999961853028,25.200000762939453,26.200000762939453,3518850.0
2026-07-30,25.549999237060547,26.700000762939453,24.600000381469727,24.799999237060547,3146038.0
2026-07-31,25.200000762939453,26.450000762939453,25.200000762939453,26.14999961853028,2746229.0
2026-08-03,26.100000381469727,26.5,25.64999961853028,26.299999237060547,1309153.0
2026-08-04,26.299999237060547,26.450000762939453,25.799999237060547,25.950000762939453,1071340.0
2026-08-05,26.25,27.200000762939453,26.200000762939453,26.75,2703916.0
2026-08-06,27.0,27.100000381469727,25.549999237060547,25.75,2084425.0
2026-08-07,25.75,26.0,25.0,26.0,1127706.0
2026-08-10,26.350000381469727,27.200000762939453,26.350000381469727,26.850000381469727,2786154.0
2026-08-11,26.850000381469727,27.299999237060547,26.100000381469727,26.899999618530273,1801227.0
2026-08-12,27.299999237060547,29.399999618530273,27.299999237060547,27.700000762939453,6399296.0
