Date,Open,High,Low,Close,Volume
2025-09-03,229.2145822404944,230.80183220741347,220.7361013532556,224.975341796875,2826000
2025-09-04,221.5938287637021,222.7867220955771,215.85606268329977,222.2050628662109,3308900
2025-09-05,223.99933993631143,227.61747797213525,221.42622081005584,223.5359802246093,2006500
2025-09-08,224.18665256370645,226.1781125820104,221.44593736058528,222.31350708007807,1876700
2025-09-09,221.1501703585868,221.8304074217057,218.63620106963225,220.5290679931641,1569100
2025-09-10,220.9529997912392,221.42622783725304,216.033522121977,216.181396484375,3210200
2025-09-11,218.3996095549049,221.20934288071524,215.3138340478494,220.05587768554688,2999400
2025-09-12,219.5136238594048,219.9375403641264,215.51099760282884,215.72789001464844,2061800
2025-09-15,213.15478202280428,220.3811898740795,212.6026826457519,216.17153930664065,1828500
2025-09-16,217.1968344183727,220.17416352362144,214.8504609801466,217.8672332763672,2208900
2025-09-17,218.5644561078807,224.4772262414351,216.44497170424967,219.7628631591797,2337200
2025-09-18,223.6155795798928,226.1411372618499,221.5456187997348,224.3385772705078,3553200
2025-09-19,226.4877807146858,226.91366643232536,220.02038094662035,221.9021759033203,3420100
2025-09-22,221.9516914236804,225.328990277936,220.238265033055,223.5660552978516,1715300
2025-09-23,224.5564672245106,227.6960764660772,222.35774786338,223.4571075439453,2096400
2025-09-24,223.7641431271688,226.6264530125172,222.80345581406576,225.47756958007807,1679900
2025-09-25,222.83316673251983,225.2497632808757,219.8718245558798,224.63571166992188,2116700
2025-09-26,221.33762106368684,225.0219607642669,220.9612741824529,223.87307739257807,1235200
2025-09-29,225.6855511535481,225.77469986659568,222.4766206341921,223.9424285888672,1352200
2025-09-30,223.3976793958034,225.7647671914404,220.7433783182741,225.546875,1723300
2025-10-01,223.6849280128984,225.66575530506483,218.88141578438967,222.75393676757807,2079800
2025-10-02,223.83347046877267,228.6468811019379,222.8529555779848,225.527084350586,1831500
2025-10-03,226.21046215496256,229.8452933974668,225.80440406095363,226.69577026367188,1537400
2025-10-06,229.83538695244664,231.756791832651,224.92294375951383,229.20152282714844,1949600
2025-10-07,230.320687037778,230.75647144230635,217.0590494613945,217.4750213623047,2492900
2025-10-08,217.7820503934239,225.0120728451176,217.3957896859539,223.4769287109375,2631200
2025-10-09,221.1692596484289,223.5957699574511,216.8807669265596,219.29737854003903,2615600
2025-10-10,218.95073498391503,220.5353876270329,203.1734389689994,203.40122985839844,3980800
2025-10-13,209.58143303725075,215.315921420048,208.7197779979348,214.6226348876953,2806300
2025-10-14,209.6507441829264,217.5839668132195,208.7791904889864,214.0382843017578,2341700
2025-10-15,217.65328237378284,217.8909870729121,211.96831811034264,215.1475372314453,1939300
2025-10-16,217.2670230844705,218.05935697416703,211.06703948918064,215.3258209228516,2477700
2025-10-17,214.64244146481047,215.95969339616096,210.83925678163305,212.295166015625,1950400
2025-10-20,214.6424496455132,220.0996234726588,213.53319118210388,217.7127380371093,2374500
2025-10-21,217.2373163163321,222.120063243502,216.41527121135184,220.20855712890625,1935400
2025-10-22,214.98909821004705,221.1395585121249,212.93893470101247,215.07823181152344,3607800
2025-10-23,210.9581052113332,219.2775737380426,210.69068929716727,218.613998413086,2517700
2025-10-24,221.813039888684,221.813039888684,216.0290128909545,217.05905151367188,2500800
2025-10-27,219.26766665747647,219.76287345828507,216.79163265343425,219.43603515625,4076100
2025-10-28,216.0686352620341,218.3168632598827,205.99613073281344,210.91848754882807,4414700
2025-10-29,210.2449969144908,210.9779084159118,200.53894065282208,202.74757385253903,5104800
2025-10-30,202.6881391264217,207.6897308765845,201.4303247234447,204.4015655517578,3417100
2025-10-31,204.40155665167708,210.1855682519421,203.23286078492168,207.1152801513672,2506000
2025-11-03,209.04661229636176,210.7402111419368,205.9466127961109,208.3731231689453,1982500
2025-11-04,206.47153599373323,207.9472577810948,201.9750495342627,202.4603576660156,2904800
2025-11-05,203.20316897428523,211.04724335437567,203.0744103623761,208.4226531982422,2306700
2025-11-06,207.1252025568752,208.3533057580748,202.7277637219045,204.47088623046875,2037800
2025-11-07,202.4603417270688,202.78718002119044,196.5970951609588,202.5989990234375,2586100
2025-11-10,205.9466034594052,206.50123264947857,200.22201414219992,203.16354370117188,2160500
2025-11-11,202.09389303435904,204.0747201846836,200.15267577753585,200.9152984619141,1735200
2025-11-12,203.0050789590653,204.9660936764087,201.4996460395583,202.1236114501953,2046300
2025-11-13,200.9747310242283,202.7772910762073,197.11212393071992,199.29103088378903,2528400
2025-11-14,196.92393679960443,197.89453789067,194.2993317067832,195.2105255126953,2111000
2025-11-17,193.3089148984552,194.76482406710423,186.68306075619927,188.6836853027344,2498900
2025-11-18,188.030035348936,189.02044898761883,185.9402619668148,186.7821044921875,2776900
2025-11-19,187.6239549951686,189.53544599113067,186.55430649256587,188.23800659179688,2969200
2025-11-20,190.32778229290287,192.30860951990408,181.2456912706042,182.42428588867188,3426800
2025-11-21,182.8798720585256,191.97187710625727,181.4437753071309,189.51565551757807,3403000
2025-11-24,190.4070206361663,191.8233048750586,188.40638086923985,189.7236328125,4513700
2025-11-25,188.64408174715967,192.09071688286767,186.62362951716665,189.1888122558593,3214000
2025-11-26,189.95141092401187,193.84374409178287,189.40669555343703,191.90252685546875,2836000
2025-11-28,192.0411894287377,193.42777752493623,191.51627143401987,193.0712280273437,1654100
2025-12-01,189.8325795813012,198.27090798186472,189.456217564048,197.5776214599609,3393800
2025-12-02,198.6076318832764,215.40505267153893,197.57760842049925,213.2855682373047,6160000
2025-12-03,215.75170302123183,226.606643130454,213.0974017285189,225.37852478027344,4593800
2025-12-04,224.60601025587096,226.09163075678512,221.9219976805602,223.9919586181641,3614800
2025-12-05,226.6660658042126,228.78555038509785,225.645940966042,225.7647857666016,2208700
2025-12-08,227.42867240141163,230.4296243027325,225.08138196930545,226.81460571289065,2839700
2025-12-09,225.09130914666687,228.39928703247523,224.86350313154205,225.86383056640625,1845500
2025-12-10,226.38510930655505,231.38913829091007,224.2959606775049,229.58848571777344,2155300
2025-12-11,228.106177326929,231.7074977199973,226.80294323844643,230.6330718994141,2350000
2025-12-12,230.97131625526188,233.7170610505791,226.23589735840807,226.9820251464844,3591000
2025-12-15,229.58848997551303,232.5829439893548,227.1113402908344,230.6330718994141,3077000
2025-12-16,230.9713160954517,231.79703266861907,226.7830606154201,228.5638122558593,2467200
2025-12-17,229.13087504417825,230.63307351439704,221.87850449945984,222.0774688720703,2685000
2025-12-18,226.0966172870889,227.4197523657797,220.88366575675929,220.93341064453125,2665300
2025-12-19,223.12204499409685,227.93705251394607,222.8534347490615,225.10177612304688,10501500
2025-12-22,228.5538682778002,230.7524496473564,226.35527172823544,227.75799560546875,1801200
2025-12-23,225.4997182095269,226.72336356268144,223.340923576072,224.8132781982422,1871300
2025-12-24,225.30074435388948,227.25061644015324,223.42050296641665,224.09698486328125,1031000
2025-12-26,224.47503272976616,224.47503272976616,221.59995424485595,221.7193298339844,1439700
2025-12-29,221.3114513949569,222.9529264151994,218.00858518354937,219.32177734375,2498400
2025-12-30,220.0281120774441,222.2366515784836,218.64528916283007,218.84425354003903,1746100
2025-12-31,218.48611151410927,219.2023954158228,215.7602676692636,215.9393310546875,1413000
2026-01-02,219.47100371812323,222.4555148886629,218.3070461832138,220.1375427246093,2896000
2026-01-05,220.7046031194809,229.23034864799453,220.7046031194809,222.72412109375,2856300
2026-01-06,227.121307463644,245.6153250613961,227.121307463644,244.68017578125,4418000
2026-01-07,240.3625781574117,243.03869222732925,234.95066222389968,238.1042938232422,2798300
2026-01-08,235.0899445551006,238.1938313423277,230.64302165724155,236.6617889404297,2168100
2026-01-09,236.13452719242184,241.6260320610853,235.17947692743337,239.9049530029297,2732500
2026-01-12,237.00002804447573,239.1588226384389,234.47314859670573,237.0995178222656,2333200
2026-01-13,237.0995201138318,239.0692932570374,235.97534936997783,237.8555908203125,1748900
2026-01-14,235.3983416905943,239.6662012043812,234.11500855470567,239.56671142578125,1986700
2026-01-15,241.13854390069096,242.2030267950962,235.32869936564265,237.3681182861328,2314400
2026-01-16,240.30289750491443,240.8600038358008,235.66695311145293,235.8858184814453,2676600
2026-01-20,229.80735001393927,233.60763469018409,227.57890963991028,229.50889587402344,2425500
2026-01-21,233.4484701962788,235.77638529395367,228.4742848525245,232.5133209228516,3497400
2026-01-22,236.9005441280217,239.8552112880536,234.0055647603125,235.5276641845703,2012400
2026-01-23,235.39833356604123,235.39833356604123,227.88732612126208,231.2797088623047,3258000
2026-01-26,231.14043454457027,233.0704208335949,228.70308682925904,229.8571014404297,2044900
2026-01-27,230.6330803977144,233.0007974884672,228.05645602248865,228.2355194091797,3202500
2026-01-28,232.50337857091623,241.67576240104447,231.80698047712423,238.79074096679688,2943700
2026-01-29,238.59176913768,238.7608896128881,225.2211568905569,232.29444885253903,2872800
2026-01-30,227.81767710542647,230.48383302706856,223.70899536378275,224.97244262695312,3542300
2026-02-02,223.39066290136543,232.88140169139152,223.2911731242337,229.886947631836,3698400
2026-02-03,218.63534756623568,220.36635435632888,205.9412168121709,219.520751953125,8724500
2026-02-04,218.3169897066233,227.2904242351688,216.53623804903384,225.6887359619141,5830700
2026-02-05,223.4304448894868,227.8375808253006,218.47616073126548,220.983154296875,2760200
2026-02-06,223.60952360332416,225.26094153720268,218.96363649233564,223.161849975586,4588200
2026-02-09,220.26687164864617,228.08629135400284,220.15743896755305,227.7281494140625,2606800
2026-02-10,226.4348546078896,238.2634661621417,226.1164994752565,235.39833068847656,3013400
2026-02-11,239.58661126612856,249.5648257753861,238.0048239820509,248.46055603027344,4863400
2026-02-12,250.8680600816152,255.03641461983327,238.2833773203884,240.9395904541016,3628600
2026-02-13,238.7111487619547,243.34709309020985,236.47276538397844,243.1680145263672,2012800
2026-02-17,242.79993450394343,245.2671262036893,236.6916354603733,243.8246154785156,1727900
2026-02-18,246.7991734171722,247.94322993519987,234.24433489547744,236.10467529296875,2885500
2026-02-19,234.0553097170799,237.4178485189884,228.5439041308612,230.91162109375,2451600
2026-02-20,228.71302670210383,234.11499965861992,227.84752334520687,231.07080078125,2120200
2026-02-23,230.63307648141048,232.28450963733863,224.1367917210514,229.966537475586,1703500
2026-02-24,230.91163122953367,238.06451213911825,230.91163122953367,233.4186248779297,1976100
2026-02-25,235.30880735897816,236.05493515008305,231.57816840345384,233.8563537597656,1597500
2026-02-26,234.55273754748828,235.5774185034061,226.89249523256515,231.031005859375,3068900
2026-02-27,227.8773706342496,228.742874004032,222.69427814117284,225.83795166015625,2951900
2026-03-02,220.6846984105935,224.13678409131435,217.08339324857684,223.5995635986328,1667600
2026-03-03,217.3519912490169,218.4363751544354,212.0893100108281,214.138671875,3168800
2026-03-04,216.7650404512633,217.8494091737216,214.0391815168188,215.2528839111328,2372100
2026-03-05,213.68103796815183,214.6460310970176,206.7171787916004,209.49278259277344,3308800
2026-03-06,201.51418375338,204.6081274837369,200.07167311459807,200.69842529296875,3105200
2026-03-09,199.11663251303943,205.18514468231388,192.0234545610945,204.1903076171875,3696600
2026-03-10,203.15568136374304,207.2842490635472,200.8178082161376,201.9817657470703,2525900
2026-03-11,203.7028262342689,205.93126666198427,196.9777333288545,198.83807373046875,2482800
2026-03-12,195.1372816898285,197.2065445797172,189.18816036890416,190.2327423095703,3419800
2026-03-13,192.66015009591743,194.4906466565416,189.1782203603784,189.8746032714844,2882700
2026-03-16,193.575390768048,194.9681565355196,190.2625816425531,190.89927673339844,2826500
2026-03-17,192.8790187035263,196.2216719129667,191.9339113297189,193.018295288086,1578900
2026-03-18,192.87901846943404,195.12734481174203,190.9589750060396,191.6951599121093,2178600
